trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
538,09:55:00,09:55:00,37377,8,0,0,6.0201
538,09:57:00,09:57:00,37376,9,0,0,6.3670
538,09:59:00,09:59:00,36994,10,0,0,6.6161
538,10:01:00,10:01:00,36995,11,0,0,6.9106
538,10:03:00,10:03:00,36996,12,0,0,7.3184
538,10:04:00,10:04:00,36997,13,0,0,7.5958
538,10:07:00,10:07:00,36998,14,0,0,8.2771
538,10:10:00,10:10:00,36999,15,0,0,9.1502
538,10:12:00,10:12:00,37000,16,0,0,9.4917
538,10:14:00,10:14:00,37001,17,0,0,10.0589
539,09:56:00,09:56:00,38579,1,0,0,0.0000
539,09:58:00,09:58:00,38578,2,0,0,0.5945
539,10:00:00,10:00:00,9878,3,0,0,1.2928
539,10:03:00,10:03:00,17699,4,0,0,2.4532
539,10:06:00,10:06:00,38442,5,0,0,3.7354
539,10:07:00,10:07:00,38441,6,0,0,4.2866
539,10:13:00,10:13:00,37378,7,0,0,5.7271
539,10:15:00,10:15:00,37377,8,0,0,6.0201
539,10:17:00,10:17:00,37376,9,0,0,6.3670
539,10:19:00,10:19:00,36994,10,0,0,6.6161
539,10:21:00,10:21:00,36995,11,0,0,6.9106
539,10:23:00,10:23:00,36996,12,0,0,7.3184
539,10:24:00,10:24:00,36997,13,0,0,7.5958
539,10:27:00,10:27:00,36998,14,0,0,8.2771
539,10:30:00,10:30:00,36999,15,0,0,9.1502
539,10:32:00,10:32:00,37000,16,0,0,9.4917
539,10:34:00,10:34:00,37001,17,0,0,10.0589
540,10:16:00,10:16:00,38579,1,0,0,0.0000
540,10:18:00,10:18:00,38578,2,0,0,0.5945
540,10:20:00,10:20:00,9878,3,0,0,1.2928
540,10:23:00,10:23:00,17699,4,0,0,2.4532
540,10:26:00,10:26:00,38442,5,0,0,3.7354
540,10:27:00,10:27:00,38441,6,0,0,4.2866
540,10:33:00,10:33:00,37378,7,0,0,5.7271
540,10:35:00,10:35:00,37377,8,0,0,6.0201
540,10:37:00,10:37:00,37376,9,0,0,6.3670
540,10:39:00,10:39:00,36994,10,0,0,6.6161
540,10:41:00,10:41:00,36995,11,0,0,6.9106
540,10:43:00,10:43:00,36996,12,0,0,7.3184
540,10:44:00,10:44:00,36997,13,0,0,7.5958
540,10:47:00,10:47:00,36998,14,0,0,8.2771
540,10:50:00,10:50:00,36999,15,0,0,9.1502
540,10:52:00,10:52:00,37000,16,0,0,9.4917
540,10:54:00,10:54:00,37001,17,0,0,10.0589
541,10:36:00,10:36:00,38579,1,0,0,0.0000
541,10:38:00,10:38:00,38578,2,0,0,0.5945
541,10:40:00,10:40:00,9878,3,0,0,1.2928
541,10:43:00,10:43:00,17699,4,0,0,2.4532
541,10:46:00,10:46:00,38442,5,0,0,3.7354
541,10:47:00,10:47:00,38441,6,0,0,4.2866
541,10:53:00,10:53:00,37378,7,0,0,5.7271
541,10:55:00,10:55:00,37377,8,0,0,6.0201
541,10:57:00,10:57:00,37376,9,0,0,6.3670
541,10:59:00,10:59:00,36994,10,0,0,6.6161
541,11:01:00,11:01:00,36995,11,0,0,6.9106
541,11:03:00,11:03:00,36996,12,0,0,7.3184
541,11:04:00,11:04:00,36997,13,0,0,7.5958
541,11:07:00,11:07:00,36998,14,0,0,8.2771
541,11:10:00,11:10:00,36999,15,0,0,9.1502
541,11:12:00,11:12:00,37000,16,0,0,9.4917
541,11:14:00,11:14:00,37001,17,0,0,10.0589
542,10:56:00,10:56:00,38579,1,0,0,0.0000
542,10:58:00,10:58:00,38578,2,0,0,0.5945
542,11:00:00,11:00:00,9878,3,0,0,1.2928
542,11:03:00,11:03:00,17699,4,0,0,2.4532
542,11:06:00,11:06:00,38442,5,0,0,3.7354
542,11:07:00,11:07:00,38441,6,0,0,4.2866
542,11:13:00,11:13:00,37378,7,0,0,5.7271
542,11:15:00,11:15:00,37377,8,0,0,6.0201
542,11:17:00,11:17:00,37376,9,0,0,6.3670
542,11:19:00,11:19:00,36994,10,0,0,6.6161
542,11:21:00,11:21:00,36995,11,0,0,6.9106
542,11:23:00,11:23:00,36996,12,0,0,7.3184
542,11:24:00,11:24:00,36997,13,0,0,7.5958
542,11:27:00,11:27:00,36998,14,0,0,8.2771
542,11:30:00,11:30:00,36999,15,0,0,9.1502
542,11:32:00,11:32:00,37000,16,0,0,9.4917
542,11:34:00,11:34:00,37001,17,0,0,10.0589
543,11:16:00,11:16:00,38579,1,0,0,0.0000
543,11:18:00,11:18:00,38578,2,0,0,0.5945
543,11:20:00,11:20:00,9878,3,0,0,1.2928
543,11:23:00,11:23:00,17699,4,0,0,2.4532
543,11:26:00,11:26:00,38442,5,0,0,3.7354
543,11:27:00,11:27:00,38441,6,0,0,4.2866
543,11:33:00,11:33:00,37378,7,0,0,5.7271
543,11:35:00,11:35:00,37377,8,0,0,6.0201
543,11:37:00,11:37:00,37376,9,0,0,6.3670
543,11:39:00,11:39:00,36994,10,0,0,6.6161
543,11:41:00,11:41:00,36995,11,0,0,6.9106
543,11:43:00,11:43:00,36996,12,0,0,7.3184
543,11:44:00,11:44:00,36997,13,0,0,7.5958
543,11:47:00,11:47:00,36998,14,0,0,8.2771
543,11:50:00,11:50:00,36999,15,0,0,9.1502
543,11:52:00,11:52:00,37000,16,0,0,9.4917
543,11:54:00,11:54:00,37001,17,0,0,10.0589
544,11:36:00,11:36:00,38579,1,0,0,0.0000
544,11:38:00,11:38:00,38578,2,0,0,0.5945
544,11:40:00,11:40:00,9878,3,0,0,1.2928
544,11:43:00,11:43:00,17699,4,0,0,2.4532
544,11:46:00,11:46:00,38442,5,0,0,3.7354
544,11:47:00,11:47:00,38441,6,0,0,4.2866
544,11:53:00,11:53:00,37378,7,0,0,5.7271
544,11:55:00,11:55:00,37377,8,0,0,6.0201
544,11:57:00,11:57:00,37376,9,0,0,6.3670
544,11:59:00,11:59:00,36994,10,0,0,6.6161
544,12:01:00,12:01:00,36995,11,0,0,6.9106
544,12:03:00,12:03:00,36996,12,0,0,7.3184
544,12:04:00,12:04:00,36997,13,0,0,7.5958
544,12:07:00,12:07:00,36998,14,0,0,8.2771
544,12:10:00,12:10:00,36999,15,0,0,9.1502
544,12:12:00,12:12:00,37000,16,0,0,9.4917
544,12:14:00,12:14:00,37001,17,0,0,10.0589
545,11:56:00,11:56:00,38579,1,0,0,0.0000
545,11:58:00,11:58:00,38578,2,0,0,0.5945
545,12:00:00,12:00:00,9878,3,0,0,1.2928
545,12:03:00,12:03:00,17699,4,0,0,2.4532
545,12:06:00,12:06:00,38442,5,0,0,3.7354
545,12:07:00,12:07:00,38441,6,0,0,4.2866
545,12:13:00,12:13:00,37378,7,0,0,5.7271
545,12:15:00,12:15:00,37377,8,0,0,6.0201
545,12:17:00,12:17:00,37376,9,0,0,6.3670
545,12:19:00,12:19:00,36994,10,0,0,6.6161
545,12:21:00,12:21:00,36995,11,0,0,6.9106
545,12:23:00,12:23:00,36996,12,0,0,7.3184
545,12:24:00,12:24:00,36997,13,0,0,7.5958
545,12:27:00,12:27:00,36998,14,0,0,8.2771
545,12:30:00,12:30:00,36999,15,0,0,9.1502
545,12:32:00,12:32:00,37000,16,0,0,9.4917
545,12:34:00,12:34:00,37001,17,0,0,10.0589
546,12:16:00,12:16:00,38579,1,0,0,0.0000
546,12:18:00,12:18:00,38578,2,0,0,0.5945
546,12:20:00,12:20:00,9878,3,0,0,1.2928
546,12:23:00,12:23:00,17699,4,0,0,2.4532
546,12:26:00,12:26:00,38442,5,0,0,3.7354
546,12:27:00,12:27:00,38441,6,0,0,4.2866
546,12:33:00,12:33:00,37378,7,0,0,5.7271
546,12:35:00,12:35:00,37377,8,0,0,6.0201
546,12:37:00,12:37:00,37376,9,0,0,6.3670
546,12:39:00,12:39:00,36994,10,0,0,6.6161
546,12:41:00,12:41:00,36995,11,0,0,6.9106
546,12:43:00,12:43:00,36996,12,0,0,7.3184
546,12:44:00,12:44:00,36997,13,0,0,7.5958
546,12:47:00,12:47:00,36998,14,0,0,8.2771
546,12:50:00,12:50:00,36999,15,0,0,9.1502
546,12:52:00,12:52:00,37000,16,0,0,9.4917
546,12:54:00,12:54:00,37001,17,0,0,10.0589
547,12:36:00,12:36:00,38579,1,0,0,0.0000
547,12:38:00,12:38:00,38578,2,0,0,0.5945
547,12:40:00,12:40:00,9878,3,0,0,1.2928
547,12:43:00,12:43:00,17699,4,0,0,2.4532
547,12:46:00,12:46:00,38442,5,0,0,3.7354
547,12:47:00,12:47:00,38441,6,0,0,4.2866
547,12:53:00,12:53:00,37378,7,0,0,5.7271
547,12:55:00,12:55:00,37377,8,0,0,6.0201
547,12:57:00,12:57:00,37376,9,0,0,6.3670
547,12:59:00,12:59:00,36994,10,0,0,6.6161
547,13:01:00,13:01:00,36995,11,0,0,6.9106
547,13:03:00,13:03:00,36996,12,0,0,7.3184
547,13:04:00,13:04:00,36997,13,0,0,7.5958
547,13:07:00,13:07:00,36998,14,0,0,8.2771
547,13:10:00,13:10:00,36999,15,0,0,9.1502
547,13:12:00,13:12:00,37000,16,0,0,9.4917
547,13:14:00,13:14:00,37001,17,0,0,10.0589
548,12:56:00,12:56:00,38579,1,0,0,0.0000
548,12:58:00,12:58:00,38578,2,0,0,0.5945
548,13:00:00,13:00:00,9878,3,0,0,1.2928
548,13:03:00,13:03:00,17699,4,0,0,2.4532
548,13:06:00,13:06:00,38442,5,0,0,3.7354
548,13:07:00,13:07:00,38441,6,0,0,4.2866
548,13:13:00,13:13:00,37378,7,0,0,5.7271
548,13:15:00,13:15:00,37377,8,0,0,6.0201
548,13:17:00,13:17:00,37376,9,0,0,6.3670
548,13:19:00,13:19:00,36994,10,0,0,6.6161
548,13:21:00,13:21:00,36995,11,0,0,6.9106
548,13:23:00,13:23:00,36996,12,0,0,7.3184
548,13:24:00,13:24:00,36997,13,0,0,7.5958
548,13:27:00,13:27:00,36998,14,0,0,8.2771
548,13:30:00,13:30:00,36999,15,0,0,9.1502
548,13:32:00,13:32:00,37000,16,0,0,9.4917
548,13:34:00,13:34:00,37001,17,0,0,10.0589
549,13:16:00,13:16:00,38579,1,0,0,0.0000
549,13:18:00,13:18:00,38578,2,0,0,0.5945
549,13:20:00,13:20:00,9878,3,0,0,1.2928
549,13:23:00,13:23:00,17699,4,0,0,2.4532
549,13:26:00,13:26:00,38442,5,0,0,3.7354
549,13:27:00,13:27:00,38441,6,0,0,4.2866
549,13:33:00,13:33:00,37378,7,0,0,5.7271
549,13:35:00,13:35:00,37377,8,0,0,6.0201
549,13:37:00,13:37:00,37376,9,0,0,6.3670
549,13:39:00,13:39:00,36994,10,0,0,6.6161
549,13:41:00,13:41:00,36995,11,0,0,6.9106
549,13:43:00,13:43:00,36996,12,0,0,7.3184
549,13:44:00,13:44:00,36997,13,0,0,7.5958
549,13:47:00,13:47:00,36998,14,0,0,8.2771
549,13:50:00,13:50:00,36999,15,0,0,9.1502
549,13:52:00,13:52:00,37000,16,0,0,9.4917
549,13:54:00,13:54:00,37001,17,0,0,10.0589
550,13:36:00,13:36:00,38579,1,0,0,0.0000
550,13:38:00,13:38:00,38578,2,0,0,0.5945
550,13:40:00,13:40:00,9878,3,0,0,1.2928
550,13:43:00,13:43:00,17699,4,0,0,2.4532
550,13:46:00,13:46:00,38442,5,0,0,3.7354
550,13:47:00,13:47:00,38441,6,0,0,4.2866
550,13:53:00,13:53:00,37378,7,0,0,5.7271
550,13:55:00,13:55:00,37377,8,0,0,6.0201
550,13:57:00,13:57:00,37376,9,0,0,6.3670
550,13:59:00,13:59:00,36994,10,0,0,6.6161
550,14:01:00,14:01:00,36995,11,0,0,6.9106
550,14:03:00,14:03:00,36996,12,0,0,7.3184
550,14:04:00,14:04:00,36997,13,0,0,7.5958
550,14:07:00,14:07:00,36998,14,0,0,8.2771
550,14:10:00,14:10:00,36999,15,0,0,9.1502
550,14:12:00,14:12:00,37000,16,0,0,9.4917
550,14:14:00,14:14:00,37001,17,0,0,10.0589
551,13:56:00,13:56:00,38579,1,0,0,0.0000
551,13:58:00,13:58:00,38578,2,0,0,0.5945
551,14:00:00,14:00:00,9878,3,0,0,1.2928
551,14:03:00,14:03:00,17699,4,0,0,2.4532
551,14:06:00,14:06:00,38442,5,0,0,3.7354
551,14:07:00,14:07:00,38441,6,0,0,4.2866
551,14:13:00,14:13:00,37378,7,0,0,5.7271
551,14:15:00,14:15:00,37377,8,0,0,6.0201
551,14:17:00,14:17:00,37376,9,0,0,6.3670
551,14:19:00,14:19:00,36994,10,0,0,6.6161
551,14:21:00,14:21:00,36995,11,0,0,6.9106
551,14:23:00,14:23:00,36996,12,0,0,7.3184
551,14:24:00,14:24:00,36997,13,0,0,7.5958
551,14:27:00,14:27:00,36998,14,0,0,8.2771
551,14:30:00,14:30:00,36999,15,0,0,9.1502
551,14:32:00,14:32:00,37000,16,0,0,9.4917
551,14:34:00,14:34:00,37001,17,0,0,10.0589
552,14:16:00,14:16:00,38579,1,0,0,0.0000
552,14:18:00,14:18:00,38578,2,0,0,0.5945
552,14:20:00,14:20:00,9878,3,0,0,1.2928
552,14:23:00,14:23:00,17699,4,0,0,2.4532
552,14:26:00,14:26:00,38442,5,0,0,3.7354
552,14:27:00,14:27:00,38441,6,0,0,4.2866
552,14:33:00,14:33:00,37378,7,0,0,5.7271
552,14:35:00,14:35:00,37377,8,0,0,6.0201
552,14:37:00,14:37:00,37376,9,0,0,6.3670
552,14:39:00,14:39:00,36994,10,0,0,6.6161
552,14:41:00,14:41:00,36995,11,0,0,6.9106
552,14:43:00,14:43:00,36996,12,0,0,7.3184
552,14:44:00,14:44:00,36997,13,0,0,7.5958
552,14:47:00,14:47:00,36998,14,0,0,8.2771
552,14:50:00,14:50:00,36999,15,0,0,9.1502
552,14:52:00,14:52:00,37000,16,0,0,9.4917
552,14:54:00,14:54:00,37001,17,0,0,10.0589
553,14:36:00,14:36:00,38579,1,0,0,0.0000
553,14:38:00,14:38:00,38578,2,0,0,0.5945
553,14:40:00,14:40:00,9878,3,0,0,1.2928
553,14:43:00,14:43:00,17699,4,0,0,2.4532
553,14:46:00,14:46:00,38442,5,0,0,3.7354
553,14:47:00,14:47:00,38441,6,0,0,4.2866
553,14:53:00,14:53:00,37378,7,0,0,5.7271
553,14:55:00,14:55:00,37377,8,0,0,6.0201
553,14:57:00,14:57:00,37376,9,0,0,6.3670
553,14:59:00,14:59:00,36994,10,0,0,6.6161
553,15:01:00,15:01:00,36995,11,0,0,6.9106
553,15:03:00,15:03:00,36996,12,0,0,7.3184
553,15:04:00,15:04:00,36997,13,0,0,7.5958
553,15:07:00,15:07:00,36998,14,0,0,8.2771
553,15:10:00,15:10:00,36999,15,0,0,9.1502
553,15:12:00,15:12:00,37000,16,0,0,9.4917
553,15:14:00,15:14:00,37001,17,0,0,10.0589
554,14:56:00,14:56:00,38579,1,0,0,0.0000
554,14:58:00,14:58:00,38578,2,0,0,0.5945
554,15:00:00,15:00:00,9878,3,0,0,1.2928
554,15:03:00,15:03:00,17699,4,0,0,2.4532
554,15:06:00,15:06:00,38442,5,0,0,3.7354
554,15:07:00,15:07:00,38441,6,0,0,4.2866
554,15:13:00,15:13:00,37378,7,0,0,5.7271
554,15:15:00,15:15:00,37377,8,0,0,6.0201
554,15:17:00,15:17:00,37376,9,0,0,6.3670
554,15:19:00,15:19:00,36994,10,0,0,6.6161
554,15:21:00,15:21:00,36995,11,0,0,6.9106
554,15:23:00,15:23:00,36996,12,0,0,7.3184
554,15:24:00,15:24:00,36997,13,0,0,7.5958
554,15:27:00,15:27:00,36998,14,0,0,8.2771
554,15:30:00,15:30:00,36999,15,0,0,9.1502
554,15:32:00,15:32:00,37000,16,0,0,9.4917
554,15:34:00,15:34:00,37001,17,0,0,10.0589
555,15:16:00,15:16:00,38579,1,0,0,0.0000
555,15:18:00,15:18:00,38578,2,0,0,0.5945
555,15:20:00,15:20:00,9878,3,0,0,1.2928
555,15:23:00,15:23:00,17699,4,0,0,2.4532
555,15:26:00,15:26:00,38442,5,0,0,3.7354
555,15:27:00,15:27:00,38441,6,0,0,4.2866
555,15:33:00,15:33:00,37378,7,0,0,5.7271
555,15:35:00,15:35:00,37377,8,0,0,6.0201
555,15:37:00,15:37:00,37376,9,0,0,6.3670
555,15:39:00,15:39:00,36994,10,0,0,6.6161
555,15:41:00,15:41:00,36995,11,0,0,6.9106
555,15:43:00,15:43:00,36996,12,0,0,7.3184
555,15:44:00,15:44:00,36997,13,0,0,7.5958
555,15:47:00,15:47:00,36998,14,0,0,8.2771
555,15:50:00,15:50:00,36999,15,0,0,9.1502
555,15:52:00,15:52:00,37000,16,0,0,9.4917
555,15:54:00,15:54:00,37001,17,0,0,10.0589
556,15:36:00,15:36:00,38579,1,0,0,0.0000
556,15:38:00,15:38:00,38578,2,0,0,0.5945
556,15:40:00,15:40:00,9878,3,0,0,1.2928
556,15:43:00,15:43:00,17699,4,0,0,2.4532
556,15:46:00,15:46:00,38442,5,0,0,3.7354
556,15:47:00,15:47:00,38441,6,0,0,4.2866
556,15:53:00,15:53:00,37378,7,0,0,5.7271
556,15:55:00,15:55:00,37377,8,0,0,6.0201
556,15:57:00,15:57:00,37376,9,0,0,6.3670
556,15:59:00,15:59:00,36994,10,0,0,6.6161
556,16:01:00,16:01:00,36995,11,0,0,6.9106
556,16:03:00,16:03:00,36996,12,0,0,7.3184
556,16:04:00,16:04:00,36997,13,0,0,7.5958
556,16:07:00,16:07:00,36998,14,0,0,8.2771
556,16:10:00,16:10:00,36999,15,0,0,9.1502
556,16:12:00,16:12:00,37000,16,0,0,9.4917
556,16:14:00,16:14:00,37001,17,0,0,10.0589
557,15:56:00,15:56:00,38579,1,0,0,0.0000
557,15:58:00,15:58:00,38578,2,0,0,0.5945
557,16:00:00,16:00:00,9878,3,0,0,1.2928
557,16:03:00,16:03:00,17699,4,0,0,2.4532
557,16:06:00,16:06:00,38442,5,0,0,3.7354
557,16:07:00,16:07:00,38441,6,0,0,4.2866
557,16:13:00,16:13:00,37378,7,0,0,5.7271
557,16:15:00,16:15:00,37377,8,0,0,6.0201
557,16:17:00,16:17:00,37376,9,0,0,6.3670
557,16:19:00,16:19:00,36994,10,0,0,6.6161
557,16:21:00,16:21:00,36995,11,0,0,6.9106
557,16:23:00,16:23:00,36996,12,0,0,7.3184
557,16:24:00,16:24:00,36997,13,0,0,7.5958
557,16:27:00,16:27:00,36998,14,0,0,8.2771
557,16:30:00,16:30:00,36999,15,0,0,9.1502
557,16:32:00,16:32:00,37000,16,0,0,9.4917
557,16:34:00,16:34:00,37001,17,0,0,10.0589
558,16:16:00,16:16:00,38579,1,0,0,0.0000
558,16:18:00,16:18:00,38578,2,0,0,0.5945
558,16:20:00,16:20:00,9878,3,0,0,1.2928
558,16:23:00,16:23:00,17699,4,0,0,2.4532
558,16:26:00,16:26:00,38442,5,0,0,3.7354
558,16:27:00,16:27:00,38441,6,0,0,4.2866
558,16:33:00,16:33:00,37378,7,0,0,5.7271
558,16:35:00,16:35:00,37377,8,0,0,6.0201
558,16:37:00,16:37:00,37376,9,0,0,6.3670
558,16:39:00,16:39:00,36994,10,0,0,6.6161
558,16:41:00,16:41:00,36995,11,0,0,6.9106
558,16:43:00,16:43:00,36996,12,0,0,7.3184
558,16:44:00,16:44:00,36997,13,0,0,7.5958
558,16:47:00,16:47:00,36998,14,0,0,8.2771
558,16:50:00,16:50:00,36999,15,0,0,9.1502
558,16:52:00,16:52:00,37000,16,0,0,9.4917
558,16:54:00,16:54:00,37001,17,0,0,10.0589
559,16:36:00,16:36:00,38579,1,0,0,0.0000
559,16:38:00,16:38:00,38578,2,0,0,0.5945
559,16:40:00,16:40:00,9878,3,0,0,1.2928
559,16:43:00,16:43:00,17699,4,0,0,2.4532
559,16:46:00,16:46:00,38442,5,0,0,3.7354
559,16:47:00,16:47:00,38441,6,0,0,4.2866
559,16:53:00,16:53:00,37378,7,0,0,5.7271
559,16:55:00,16:55:00,37377,8,0,0,6.0201
559,16:57:00,16:57:00,37376,9,0,0,6.3670
559,16:59:00,16:59:00,36994,10,0,0,6.6161
559,17:01:00,17:01:00,36995,11,0,0,6.9106
559,17:03:00,17:03:00,36996,12,0,0,7.3184
559,17:04:00,17:04:00,36997,13,0,0,7.5958
559,17:07:00,17:07:00,36998,14,0,0,8.2771
559,17:10:00,17:10:00,36999,15,0,0,9.1502
559,17:12:00,17:12:00,37000,16,0,0,9.4917
559,17:14:00,17:14:00,37001,17,0,0,10.0589
560,16:56:00,16:56:00,38579,1,0,0,0.0000
560,16:58:00,16:58:00,38578,2,0,0,0.5945
560,17:00:00,17:00:00,9878,3,0,0,1.2928
560,17:03:00,17:03:00,17699,4,0,0,2.4532
560,17:06:00,17:06:00,38442,5,0,0,3.7354
560,17:07:00,17:07:00,38441,6,0,0,4.2866
560,17:13:00,17:13:00,37378,7,0,0,5.7271
560,17:15:00,17:15:00,37377,8,0,0,6.0201
560,17:17:00,17:17:00,37376,9,0,0,6.3670
560,17:19:00,17:19:00,36994,10,0,0,6.6161
560,17:21:00,17:21:00,36995,11,0,0,6.9106
560,17:23:00,17:23:00,36996,12,0,0,7.3184
560,17:24:00,17:24:00,36997,13,0,0,7.5958
560,17:27:00,17:27:00,36998,14,0,0,8.2771
560,17:30:00,17:30:00,36999,15,0,0,9.1502
560,17:32:00,17:32:00,37000,16,0,0,9.4917
560,17:34:00,17:34:00,37001,17,0,0,10.0589
561,17:16:00,17:16:00,38579,1,0,0,0.0000
561,17:18:00,17:18:00,38578,2,0,0,0.5945
561,17:20:00,17:20:00,9878,3,0,0,1.2928
561,17:23:00,17:23:00,17699,4,0,0,2.4532
561,17:26:00,17:26:00,38442,5,0,0,3.7354
561,17:27:00,17:27:00,38441,6,0,0,4.2866
561,17:33:00,17:33:00,37378,7,0,0,5.7271
561,17:35:00,17:35:00,37377,8,0,0,6.0201
561,17:37:00,17:37:00,37376,9,0,0,6.3670
561,17:39:00,17:39:00,36994,10,0,0,6.6161
561,17:41:00,17:41:00,36995,11,0,0,6.9106
561,17:43:00,17:43:00,36996,12,0,0,7.3184
561,17:44:00,17:44:00,36997,13,0,0,7.5958
561,17:47:00,17:47:00,36998,14,0,0,8.2771
561,17:50:00,17:50:00,36999,15,0,0,9.1502
561,17:52:00,17:52:00,37000,16,0,0,9.4917
561,17:54:00,17:54:00,37001,17,0,0,10.0589
562,17:36:00,17:36:00,38579,1,0,0,0.0000
562,17:38:00,17:38:00,38578,2,0,0,0.5945
562,17:40:00,17:40:00,9878,3,0,0,1.2928
562,17:43:00,17:43:00,17699,4,0,0,2.4532
562,17:46:00,17:46:00,38442,5,0,0,3.7354
562,17:47:00,17:47:00,38441,6,0,0,4.2866
562,17:53:00,17:53:00,37378,7,0,0,5.7271
562,17:55:00,17:55:00,37377,8,0,0,6.0201
562,17:57:00,17:57:00,37376,9,0,0,6.3670
562,17:59:00,17:59:00,36994,10,0,0,6.6161
562,18:01:00,18:01:00,36995,11,0,0,6.9106
562,18:03:00,18:03:00,36996,12,0,0,7.3184
562,18:04:00,18:04:00,36997,13,0,0,7.5958
562,18:07:00,18:07:00,36998,14,0,0,8.2771
562,18:10:00,18:10:00,36999,15,0,0,9.1502
562,18:12:00,18:12:00,37000,16,0,0,9.4917
562,18:14:00,18:14:00,37001,17,0,0,10.0589
563,17:56:00,17:56:00,38579,1,0,0,0.0000
563,17:58:00,17:58:00,38578,2,0,0,0.5945
563,18:00:00,18:00:00,9878,3,0,0,1.2928
563,18:03:00,18:03:00,17699,4,0,0,2.4532
563,18:06:00,18:06:00,38442,5,0,0,3.7354
563,18:07:00,18:07:00,38441,6,0,0,4.2866
563,18:13:00,18:13:00,37378,7,0,0,5.7271
563,18:15:00,18:15:00,37377,8,0,0,6.0201
563,18:17:00,18:17:00,37376,9,0,0,6.3670
563,18:19:00,18:19:00,36994,10,0,0,6.6161
563,18:21:00,18:21:00,36995,11,0,0,6.9106
563,18:23:00,18:23:00,36996,12,0,0,7.3184
563,18:24:00,18:24:00,36997,13,0,0,7.5958
563,18:27:00,18:27:00,36998,14,0,0,8.2771
563,18:30:00,18:30:00,36999,15,0,0,9.1502
563,18:32:00,18:32:00,37000,16,0,0,9.4917
563,18:34:00,18:34:00,37001,17,0,0,10.0589
564,18:16:00,18:16:00,38579,1,0,0,0.0000
564,18:18:00,18:18:00,38578,2,0,0,0.5945
564,18:20:00,18:20:00,9878,3,0,0,1.2928
564,18:23:00,18:23:00,17699,4,0,0,2.4532
564,18:26:00,18:26:00,38442,5,0,0,3.7354
564,18:27:00,18:27:00,38441,6,0,0,4.2866
564,18:33:00,18:33:00,37378,7,0,0,5.7271
564,18:35:00,18:35:00,37377,8,0,0,6.0201
564,18:37:00,18:37:00,37376,9,0,0,6.3670
564,18:39:00,18:39:00,36994,10,0,0,6.6161
564,18:41:00,18:41:00,36995,11,0,0,6.9106
564,18:43:00,18:43:00,36996,12,0,0,7.3184
564,18:44:00,18:44:00,36997,13,0,0,7.5958
564,18:47:00,18:47:00,36998,14,0,0,8.2771
564,18:50:00,18:50:00,36999,15,0,0,9.1502
564,18:52:00,18:52:00,37000,16,0,0,9.4917
564,18:54:00,18:54:00,37001,17,0,0,10.0589
565,18:36:00,18:36:00,38579,1,0,0,0.0000
565,18:38:00,18:38:00,38578,2,0,0,0.5945
565,18:40:00,18:40:00,9878,3,0,0,1.2928
565,18:43:00,18:43:00,17699,4,0,0,2.4532
565,18:46:00,18:46:00,38442,5,0,0,3.7354
565,18:47:00,18:47:00,38441,6,0,0,4.2866
565,18:53:00,18:53:00,37378,7,0,0,5.7271
565,18:55:00,18:55:00,37377,8,0,0,6.0201
565,18:57:00,18:57:00,37376,9,0,0,6.3670
565,18:59:00,18:59:00,36994,10,0,0,6.6161
565,19:01:00,19:01:00,36995,11,0,0,6.9106
565,19:03:00,19:03:00,36996,12,0,0,7.3184
565,19:04:00,19:04:00,36997,13,0,0,7.5958
565,19:07:00,19:07:00,36998,14,0,0,8.2771
565,19:10:00,19:10:00,36999,15,0,0,9.1502
565,19:12:00,19:12:00,37000,16,0,0,9.4917
565,19:14:00,19:14:00,37001,17,0,0,10.0589
566,18:56:00,18:56:00,38579,1,0,0,0.0000
566,18:58:00,18:58:00,38578,2,0,0,0.5945
566,19:00:00,19:00:00,9878,3,0,0,1.2928
566,19:03:00,19:03:00,17699,4,0,0,2.4532
566,19:06:00,19:06:00,38442,5,0,0,3.7354
566,19:07:00,19:07:00,38441,6,0,0,4.2866
566,19:13:00,19:13:00,37378,7,0,0,5.7271
566,19:15:00,19:15:00,37377,8,0,0,6.0201
566,19:17:00,19:17:00,37376,9,0,0,6.3670
566,19:19:00,19:19:00,36994,10,0,0,6.6161
566,19:21:00,19:21:00,36995,11,0,0,6.9106
566,19:23:00,19:23:00,36996,12,0,0,7.3184
566,19:24:00,19:24:00,36997,13,0,0,7.5958
566,19:27:00,19:27:00,36998,14,0,0,8.2771
566,19:30:00,19:30:00,36999,15,0,0,9.1502
566,19:32:00,19:32:00,37000,16,0,0,9.4917
566,19:34:00,19:34:00,37001,17,0,0,10.0589
567,19:16:00,19:16:00,38579,1,0,0,0.0000
567,19:18:00,19:18:00,38578,2,0,0,0.5945
567,19:20:00,19:20:00,9878,3,0,0,1.2928
567,19:23:00,19:23:00,17699,4,0,0,2.4532
567,19:26:00,19:26:00,38442,5,0,0,3.7354
567,19:27:00,19:27:00,38441,6,0,0,4.2866
567,19:33:00,19:33:00,37378,7,0,0,5.7271
567,19:35:00,19:35:00,37377,8,0,0,6.0201
567,19:37:00,19:37:00,37376,9,0,0,6.3670
567,19:39:00,19:39:00,36994,10,0,0,6.6161
567,19:41:00,19:41:00,36995,11,0,0,6.9106
567,19:43:00,19:43:00,36996,12,0,0,7.3184
